ID do Cliente,Idade,Sexo,Item Vendido,Categoria,Valor da Venda (USD),Localizacao,Tamanho,Cor,Temporada,Avaliacao,Assinatura,Envio,Desconto,Codigo Promocional,Vendas Anteriores,Forma de Pagamento,Frequencia de Vendas
2962,33,Mulher,Moletom,Roupas,43,New Hampshire,P,Gold,Outono,28,Nao,Free Shipping,Nao,No,21,Cartao de Credito,Quinzenalmente
2963,57,Mulher,Calcas,Roupas,40,California,G,Rosa,Outono,40,Nao,Expresso,Nao,No,42,PayPal,A cada 3 meses
2964,52,Mulher,Botas,Calcados,97,Maine,M,Marrom,Primavera,36,Nao,Free Shipping,Nao,No,28,Cartao de Debito,Semanalmente
2965,44,Mulher,Casaco,Agasalhos,25,Ohio,P,Branco,Outono,38,Nao,Frete em 2 dias,Nao,No,13,Cartao de Credito,Quinzenalmente
2966,48,Mulher,Cachecol,Acessorios,45,Delaware,M,Azul,Verao,44,Nao,Standard,Nao,No,25,Transferencia bancaria,Quinzenalmente
2967,52,Mulher,Botas,Calcados,49,Oklahoma,G,Laranja,Outono,28,Nao,Retirado na loja,Nao,No,38,Em dinheiro,A cada 3 meses
2968,34,Mulher,Tenis,Calcados,36,Indiana,G,Prateado,Verao,34,Nao,Free Shipping,Nao,No,40,Em dinheiro,Anualmente
2969,26,Mulher,Sueter,Roupas,48,South Carolina,P,Cinza,Outono,49,Nao,Expresso,Nao,No,25,Em dinheiro,A cada 3 meses
2970,36,Mulher,Cinto,Acessorios,62,Vermont,P,Azul,Outono,43,Nao,Next Day Air,Nao,No,20,Transferencia bancaria,A cada 3 meses
2971,24,Mulher,Joias,Acessorios,74,Kansas,M,Branco,Inverno,34,Nao,Free Shipping,Nao,No,44,Transferencia bancaria,Quinzenalmente
2972,30,Mulher,Bolsa,Acessorios,100,Utah,G,Amarelo,Outono,39,Nao,Next Day Air,Nao,No,9,Cartao de Credito,A cada 3 meses
2973,31,Mulher,Jaqueta,Agasalhos,39,New York,P,Indigo,Outono,42,Nao,Free Shipping,Nao,No,11,PIX,A cada 3 meses
2974,25,Mulher,Botas,Calcados,65,Indiana,M,Azul,Verao,27,Nao,Retirado na loja,Nao,No,3,PayPal,Quinzenalmente
2975,57,Mulher,Tenis,Calcados,99,Tennessee,XG,Pessego,Verao,41,Nao,Retirado na loja,Nao,No,34,Em dinheiro,Semanalmente
2976,61,Mulher,Cachecol,Acessorios,68,Georgia,XG,Lavanda,Inverno,45,Nao,Frete em 2 dias,Nao,No,48,PayPal,A cada 3 meses
2977,30,Mulher,Casaco,Agasalhos,97,Nebraska,M,Prateado,Verao,28,Nao,Expresso,Nao,No,28,Cartao de Debito,Quinzenalmente
2978,38,Mulher,Shorts,Roupas,47,Washington,G,Gold,Inverno,34,Nao,Standard,Nao,No,20,PayPal,Anualmente
2979,53,Mulher,Shorts,Roupas,56,Idaho,P,Ciano,Primavera,39,Nao,Free Shipping,Nao,No,49,Cartao de Credito,Quinzenalmente
2980,31,Mulher,Jeans,Roupas,91,Louisiana,G,Oliva,Outono,26,Nao,Next Day Air,Nao,No,14,PayPal,Semanalmente
2981,70,Mulher,Gloves,Acessorios,93,New Jersey,G,Verde-azulado,Outono,44,Nao,Frete em 2 dias,Nao,No,9,Em dinheiro,Mensalmente
2982,21,Mulher,Calcas,Roupas,36,Delaware,G,Rosa,Inverno,49,Nao,Standard,Nao,No,37,PayPal,Anualmente
2983,33,Mulher,Vestido,Roupas,45,Wisconsin,M,Laranja,Verao,36,Nao,Retirado na loja,Nao,No,4,PIX,Semanalmente
2984,60,Mulher,Calcas,Roupas,44,West Virginia,M,Carvao,Inverno,28,Nao,Frete em 2 dias,Nao,No,1,PIX,Trimestralmente
2985,45,Mulher,Gloves,Acessorios,32,Texas,G,Vermelho,Primavera,43,Nao,Frete em 2 dias,Nao,No,36,PayPal,Quinzenalmente
2986,46,Mulher,Cinto,Acessorios,36,Hawaii,P,Verde-azulado,Verao,30,Nao,Expresso,Nao,No,21,PIX,Quinzenalmente
2987,62,Mulher,Cinto,Acessorios,85,Arizona,P,Prateado,Verao,33,Nao,Frete em 2 dias,Nao,No,16,Cartao de Credito,Mensalmente
2988,63,Mulher,Saia,Roupas,36,Louisiana,G,Preto,Inverno,25,Nao,Retirado na loja,Nao,No,42,Cartao de Debito,Mensalmente
2989,69,Mulher,Socks,Roupas,55,Nevada,P,Rosa,Primavera,50,Nao,Frete em 2 dias,Nao,No,31,Cartao de Debito,Mensalmente
2990,46,Mulher,Cinto,Acessorios,20,Rhode Island,XG,Verde-azulado,Verao,43,Nao,Frete em 2 dias,Nao,No,6,Em dinheiro,Semanalmente
2991,69,Mulher,Shirt,Roupas,91,Illinois,M,Verde-azulado,Outono,42,Nao,Free Shipping,Nao,No,24,PIX,Mensalmente
2992,66,Mulher,Vestido,Roupas,71,Utah,G,Verde,Verao,39,Nao,Standard,Nao,No,7,PayPal,Quinzenalmente
2993,41,Mulher,Socks,Roupas,64,North Dakota,M,Carvao,Primavera,39,Nao,Retirado na loja,Nao,No,25,Transferencia bancaria,Semanalmente
2994,32,Mulher,Jaqueta,Agasalhos,21,Kansas,G,Indigo,Primavera,42,Nao,Free Shipping,Nao,No,18,Transferencia bancaria,Quinzenalmente
2995,69,Mulher,Sueter,Roupas,100,Nevada,P,Branco,Inverno,35,Nao,Retirado na loja,Nao,No,14,Em dinheiro,Trimestralmente
2996,29,Mulher,Jeans,Roupas,96,Virginia,M,Laranja,Verao,25,Nao,Standard,Nao,No,42,PIX,Quinzenalmente
2997,70,Mulher,Joias,Acessorios,91,Utah,M,Branco,Primavera,29,Nao,Expresso,Nao,No,6,Cartao de Credito,A cada 3 meses
2998,41,Mulher,Sueter,Roupas,40,Idaho,P,Amarelo,Primavera,27,Nao,Next Day Air,Nao,No,14,PIX,A cada 3 meses
2999,31,Mulher,Moletom,Roupas,53,Alaska,M,Vermelho,Verao,47,Nao,Expresso,Nao,No,30,PIX,Trimestralmente
3000,31,Mulher,Oculos de sol,Acessorios,48,New Hampshire,P,Carvao,Inverno,38,Nao,Standard,Nao,No,10,Transferencia bancaria,Mensalmente
3001,57,Mulher,Sandalhas,Calcados,70,Ohio,M,Lavanda,Inverno,37,Nao,Expresso,Nao,No,7,Em dinheiro,Semanalmente
3002,29,Mulher,Casaco,Agasalhos,29,Montana,G,Carvao,Verao,47,Nao,Expresso,Nao,No,28,Cartao de Credito,Trimestralmente
3003,70,Mulher,Cinto,Acessorios,29,Louisiana,M,Marrom,Outono,36,Nao,Next Day Air,Nao,No,19,Em dinheiro,Trimestralmente
3004,51,Mulher,Blusa,Roupas,53,Oregon,M,Marrom,Outono,28,Nao,Expresso,Nao,No,13,PIX,A cada 3 meses
3005,45,Mulher,Saia,Roupas,79,Arizona,M,Lavanda,Inverno,37,Nao,Retirado na loja,Nao,No,23,PIX,Quinzenalmente
3006,18,Mulher,Shorts,Roupas,65,Alaska,XG,Marrom,Primavera,35,Nao,Expresso,Nao,No,5,Transferencia bancaria,Semanalmente
3007,37,Mulher,Vestido,Roupas,99,Utah,M,Oliva,Verao,37,Nao,Retirado na loja,Nao,No,17,PIX,Quinzenalmente
3008,23,Mulher,Oculos de sol,Acessorios,60,New York,G,Lavanda,Inverno,30,Nao,Next Day Air,Nao,No,31,Cartao de Debito,Semanalmente
3009,39,Mulher,Sapatos,Calcados,86,New Mexico,M,Gold,Inverno,49,Nao,Free Shipping,Nao,No,19,Em dinheiro,Semanalmente
3010,62,Mulher,Cinto,Acessorios,73,Louisiana,M,Prateado,Inverno,46,Nao,Free Shipping,Nao,No,8,PIX,Quinzenalmente
3011,70,Mulher,Cinto,Acessorios,45,Ohio,M,Violeta,Inverno,33,Nao,Free Shipping,Nao,No,15,Transferencia bancaria,Anualmente
3012,20,Mulher,Cinto,Acessorios,70,Nevada,P,Marrom,Verao,30,Nao,Next Day Air,Nao,No,18,Transferencia bancaria,A cada 3 meses
3013,42,Mulher,Cinto,Acessorios,65,Idaho,M,Verde-azulado,Outono,35,Nao,Standard,Nao,No,16,Cartao de Credito,Anualmente
3014,41,Mulher,Saia,Roupas,55,Arizona,G,Pessego,Verao,42,Nao,Retirado na loja,Nao,No,13,Cartao de Debito,Mensalmente
3015,24,Mulher,T-shirt,Roupas,65,Utah,M,Marrom,Primavera,45,Nao,Expresso,Nao,No,38,Cartao de Credito,A cada 3 meses
3016,37,Mulher,Cachecol,Acessorios,21,Wyoming,XG,Lavanda,Primavera,28,Nao,Expresso,Nao,No,27,PIX,Quinzenalmente
3017,30,Mulher,Blusa,Roupas,26,Indiana,G,Lavanda,Verao,49,Nao,Retirado na loja,Nao,No,31,Cartao de Credito,Trimestralmente
3018,58,Mulher,Oculos de sol,Acessorios,71,Wisconsin,P,Roxo,Verao,33,Nao,Next Day Air,Nao,No,24,Transferencia bancaria,Quinzenalmente
3019,43,Mulher,Botas,Calcados,41,Texas,M,Verde,Verao,30,Nao,Free Shipping,Nao,No,21,Cartao de Debito,Quinzenalmente
3020,19,Mulher,Jaqueta,Agasalhos,44,Utah,M,Amarelo,Inverno,39,Nao,Frete em 2 dias,Nao,No,15,PIX,Anualmente
3021,23,Mulher,Jeans,Roupas,81,Arkansas,P,Carvao,Outono,28,Nao,Retirado na loja,Nao,No,48,Transferencia bancaria,A cada 3 meses
3022,65,Mulher,Oculos de sol,Acessorios,77,Pennsylvania,P,Azul,Verao,45,Nao,Frete em 2 dias,Nao,No,47,Cartao de Debito,Trimestralmente
3023,58,Mulher,Sandalhas,Calcados,26,Georgia,M,Lavanda,Outono,40,Nao,Free Shipping,Nao,No,23,Cartao de Debito,Semanalmente
3024,50,Mulher,Mochila,Acessorios,31,Indiana,M,Marrom,Verao,29,Nao,Expresso,Nao,No,4,PayPal,Trimestralmente
3025,67,Mulher,Blusa,Roupas,82,Idaho,P,Branco,Primavera,40,Nao,Free Shipping,Nao,No,47,Cartao de Credito,A cada 3 meses
3026,40,Mulher,Sapatos,Calcados,60,Montana,XG,Verde,Verao,34,Nao,Retirado na loja,Nao,No,7,Cartao de Debito,Mensalmente
3027,55,Mulher,Shirt,Roupas,70,Tennessee,G,Magenta,Outono,25,Nao,Free Shipping,Nao,No,6,PIX,Anualmente
3028,52,Mulher,Moletom,Roupas,26,West Virginia,XG,Pessego,Inverno,28,Nao,Frete em 2 dias,Nao,No,47,Transferencia bancaria,Trimestralmente
3029,62,Mulher,Vestido,Roupas,100,California,G,Carvao,Verao,30,Nao,Free Shipping,Nao,No,7,PayPal,A cada 3 meses
3030,64,Mulher,Vestido,Roupas,82,Georgia,M,Gold,Verao,31,Nao,Free Shipping,Nao,No,1,Transferencia bancaria,Trimestralmente
3031,43,Mulher,Tenis,Calcados,24,Maryland,XG,Roxo,Primavera,26,Nao,Frete em 2 dias,Nao,No,23,PayPal,Semanalmente
3032,61,Mulher,Blusa,Roupas,74,Idaho,G,Verde-azulado,Verao,49,Nao,Frete em 2 dias,Nao,No,30,PayPal,Mensalmente
3033,26,Mulher,Mochila,Acessorios,58,California,XG,Verde,Verao,35,Nao,Next Day Air,Nao,No,24,Cartao de Debito,Trimestralmente
3034,22,Mulher,Sueter,Roupas,56,Alabama,G,Laranja,Primavera,26,Nao,Retirado na loja,Nao,No,9,PayPal,Semanalmente
3035,51,Mulher,Botas,Calcados,37,Utah,G,Pessego,Primavera,35,Nao,Frete em 2 dias,Nao,No,25,PayPal,Trimestralmente
3036,69,Mulher,Bolsa,Acessorios,64,Kentucky,M,Gold,Primavera,45,Nao,Free Shipping,Nao,No,18,Transferencia bancaria,Quinzenalmente
3037,50,Mulher,Moletom,Roupas,58,Vermont,P,Violeta,Primavera,43,Nao,Next Day Air,Nao,No,7,PayPal,Quinzenalmente
3038,51,Mulher,Cinto,Acessorios,44,Iowa,G,Carvao,Verao,48,Nao,Next Day Air,Nao,No,2,Cartao de Debito,Anualmente
3039,56,Mulher,Joias,Acessorios,39,Georgia,M,Marrom,Verao,42,Nao,Free Shipping,Nao,No,36,Transferencia bancaria,Anualmente
3040,59,Mulher,Blusa,Roupas,48,Alabama,G,Azul,Primavera,32,Nao,Next Day Air,Nao,No,31,Transferencia bancaria,Quinzenalmente
3041,18,Mulher,Bolsa,Acessorios,32,Nebraska,M,Gold,Outono,41,Nao,Expresso,Nao,No,10,PayPal,Quinzenalmente
3042,48,Mulher,Bolsa,Acessorios,79,Rhode Island,M,Laranja,Inverno,40,Nao,Expresso,Nao,No,27,Cartao de Credito,Mensalmente
3043,53,Mulher,Casaco,Agasalhos,27,South Dakota,G,Turquesa,Inverno,29,Nao,Next Day Air,Nao,No,14,Cartao de Credito,A cada 3 meses
3044,45,Mulher,Cinto,Acessorios,98,Illinois,P,Pessego,Outono,26,Nao,Retirado na loja,Nao,No,17,Cartao de Debito,Mensalmente
3045,21,Mulher,Botas,Calcados,67,North Carolina,M,Magenta,Inverno,27,Nao,Free Shipping,Nao,No,10,PayPal,Trimestralmente
3046,42,Mulher,Socks,Roupas,37,Florida,G,Preto,Inverno,46,Nao,Frete em 2 dias,Nao,No,4,Cartao de Debito,Quinzenalmente
3047,60,Mulher,Sapatos,Calcados,49,Pennsylvania,M,Branco,Primavera,32,Nao,Retirado na loja,Nao,No,25,Transferencia bancaria,A cada 3 meses
3048,21,Mulher,Tenis,Calcados,74,Vermont,M,Violeta,Outono,41,Nao,Frete em 2 dias,Nao,No,3,Em dinheiro,Quinzenalmente
3049,69,Mulher,Joias,Acessorios,93,Colorado,M,Oliva,Verao,39,Nao,Standard,Nao,No,47,PayPal,Quinzenalmente
3050,40,Mulher,Bolsa,Acessorios,60,Utah,G,Vermelho,Verao,30,Nao,Next Day Air,Nao,No,41,Cartao de Debito,Quinzenalmente
3051,31,Mulher,Casaco,Agasalhos,76,Kentucky,P,Verde,Primavera,36,Nao,Standard,Nao,No,28,Em dinheiro,A cada 3 meses
3052,44,Mulher,Oculos de sol,Acessorios,64,Wyoming,G,Gold,Verao,46,Nao,Expresso,Nao,No,49,PIX,A cada 3 meses
3053,48,Mulher,Sapatos,Calcados,38,Maine,XG,Oliva,Primavera,45,Nao,Retirado na loja,Nao,No,7,Cartao de Credito,Quinzenalmente
3054,32,Mulher,Sapatos,Calcados,91,Maine,G,Marrom,Inverno,32,Nao,Next Day Air,Nao,No,22,Cartao de Credito,Mensalmente
3055,42,Mulher,Botas,Calcados,70,New Hampshire,P,Magenta,Verao,49,Nao,Frete em 2 dias,Nao,No,34,Em dinheiro,Mensalmente
3056,27,Mulher,Sandalhas,Calcados,22,Kansas,M,Violeta,Outono,50,Nao,Standard,Nao,No,5,Transferencia bancaria,Quinzenalmente
3057,69,Mulher,Gloves,Acessorios,59,New Jersey,M,Bege,Primavera,38,Nao,Standard,Nao,No,15,Cartao de Credito,Quinzenalmente
3058,67,Mulher,Mochila,Acessorios,22,North Carolina,M,Azul,Primavera,34,Nao,Next Day Air,Nao,No,26,PayPal,Semanalmente
3059,41,Mulher,Bolsa,Acessorios,74,West Virginia,P,Laranja,Inverno,38,Nao,Retirado na loja,Nao,No,3,PIX,Quinzenalmente
3060,46,Mulher,Sueter,Roupas,71,Kentucky,G,Marrom,Primavera,32,Nao,Expresso,Nao,No,42,PayPal,Trimestralmente
3061,47,Mulher,Casaco,Agasalhos,80,California,P,Carvao,Verao,47,Nao,Retirado na loja,Nao,No,1,Cartao de Credito,Mensalmente
3062,33,Mulher,T-shirt,Roupas,59,South Dakota,G,Oliva,Outono,45,Nao,Expresso,Nao,No,20,Cartao de Debito,A cada 3 meses
3063,51,Mulher,Mochila,Acessorios,96,California,G,Verde,Outono,33,Nao,Standard,Nao,No,39,Transferencia bancaria,Mensalmente
3064,26,Mulher,Oculos de sol,Acessorios,43,Connecticut,G,Marrom,Inverno,39,Nao,Retirado na loja,Nao,No,24,Cartao de Debito,Quinzenalmente
3065,22,Mulher,Cinto,Acessorios,76,Idaho,P,Ciano,Inverno,36,Nao,Expresso,Nao,No,49,Cartao de Debito,Trimestralmente
3066,49,Mulher,Jaqueta,Agasalhos,59,North Dakota,M,Bege,Outono,28,Nao,Retirado na loja,Nao,No,7,Cartao de Debito,Quinzenalmente
3067,58,Mulher,Saia,Roupas,48,Michigan,G,Verde-azulado,Verao,43,Nao,Free Shipping,Nao,No,13,Em dinheiro,A cada 3 meses
3068,70,Mulher,Cinto,Acessorios,22,Missouri,P,Cinza,Primavera,35,Nao,Free Shipping,Nao,No,2,Transferencia bancaria,Semanalmente
3069,32,Mulher,Botas,Calcados,40,California,M,Indigo,Inverno,42,Nao,Expresso,Nao,No,4,Transferencia bancaria,Semanalmente
3070,62,Mulher,Jeans,Roupas,73,Delaware,G,Magenta,Primavera,46,Nao,Expresso,Nao,No,17,PIX,Trimestralmente
3071,52,Mulher,Sapatos,Calcados,26,Alabama,XG,Vermelho,Outono,26,Nao,Free Shipping,Nao,No,43,Cartao de Debito,Quinzenalmente
3072,23,Mulher,Sueter,Roupas,41,New Hampshire,G,Turquesa,Primavera,34,Nao,Next Day Air,Nao,No,6,Cartao de Debito,Mensalmente
3073,26,Mulher,Joias,Acessorios,98,New York,G,Pessego,Primavera,31,Nao,Standard,Nao,No,46,PIX,Trimestralmente
3074,58,Mulher,Shirt,Roupas,63,Oregon,G,Branco,Inverno,36,Nao,Free Shipping,Nao,No,7,PayPal,Quinzenalmente
3075,26,Mulher,Botas,Calcados,55,Massachusetts,G,Marrom,Inverno,42,Nao,Next Day Air,Nao,No,34,Transferencia bancaria,Quinzenalmente
3076,54,Mulher,Shorts,Roupas,90,Utah,XG,Bege,Inverno,36,Nao,Standard,Nao,No,21,Cartao de Credito,A cada 3 meses
3077,66,Mulher,Bolsa,Acessorios,46,New Hampshire,M,Azul,Verao,36,Nao,Expresso,Nao,No,13,Cartao de Credito,Quinzenalmente
3078,60,Mulher,Sueter,Roupas,88,Illinois,P,Vermelho,Primavera,30,Nao,Retirado na loja,Nao,No,33,PIX,Quinzenalmente
3079,32,Mulher,Cinto,Acessorios,95,Alaska,M,Azul,Primavera,25,Nao,Frete em 2 dias,Nao,No,24,Transferencia bancaria,Quinzenalmente
3080,48,Mulher,Cinto,Acessorios,31,Wyoming,M,Marrom,Outono,40,Nao,Retirado na loja,Nao,No,4,Cartao de Credito,Anualmente
3081,69,Mulher,Moletom,Roupas,42,Colorado,G,Amarelo,Primavera,41,Nao,Next Day Air,Nao,No,5,PayPal,Quinzenalmente
3082,64,Mulher,Tenis,Calcados,44,Vermont,G,Rosa,Inverno,49,Nao,Next Day Air,Nao,No,11,Cartao de Debito,Semanalmente
3083,56,Mulher,T-shirt,Roupas,99,Utah,M,Marrom,Primavera,40,Nao,Next Day Air,Nao,No,20,PIX,Anualmente
3084,22,Mulher,Calcas,Roupas,20,Illinois,P,Roxo,Verao,35,Nao,Retirado na loja,Nao,No,28,PIX,Trimestralmente
3085,46,Mulher,Cachecol,Acessorios,37,Idaho,P,Indigo,Primavera,32,Nao,Retirado na loja,Nao,No,43,Transferencia bancaria,Mensalmente
3086,24,Mulher,Sueter,Roupas,50,Nevada,G,Cinza,Inverno,28,Nao,Retirado na loja,Nao,No,10,Cartao de Credito,A cada 3 meses
3087,47,Mulher,Bolsa,Acessorios,73,Utah,M,Lavanda,Verao,35,Nao,Next Day Air,Nao,No,26,Cartao de Debito,A cada 3 meses
3088,62,Mulher,Shirt,Roupas,84,North Carolina,M,Carvao,Primavera,31,Nao,Free Shipping,Nao,No,29,Em dinheiro,Mensalmente
3089,34,Mulher,Vestido,Roupas,64,Arkansas,M,Verde-azulado,Primavera,33,Nao,Retirado na loja,Nao,No,35,PayPal,Trimestralmente
3090,50,Mulher,Sandalhas,Calcados,21,North Carolina,G,Azul,Outono,46,Nao,Free Shipping,Nao,No,23,Cartao de Debito,Quinzenalmente
3091,29,Mulher,Shirt,Roupas,36,Texas,M,Pessego,Verao,49,Nao,Retirado na loja,Nao,No,15,PayPal,Trimestralmente
3092,68,Mulher,Vestido,Roupas,81,Nevada,G,Laranja,Inverno,34,Nao,Frete em 2 dias,Nao,No,46,Transferencia bancaria,Anualmente
3093,52,Mulher,Oculos de sol,Acessorios,54,Utah,G,Prateado,Outono,35,Nao,Next Day Air,Nao,No,14,Em dinheiro,Quinzenalmente
3094,29,Mulher,Socks,Roupas,63,Pennsylvania,G,Vermelho,Verao,48,Nao,Retirado na loja,Nao,No,17,Transferencia bancaria,A cada 3 meses
3095,22,Mulher,Sandalhas,Calcados,59,Georgia,M,Cinza,Verao,27,Nao,Retirado na loja,Nao,No,9,Transferencia bancaria,Semanalmente
3096,62,Mulher,Chapeu,Acessorios,53,Minnesota,P,Bege,Outono,34,Nao,Standard,Nao,No,13,Em dinheiro,Quinzenalmente
3097,69,Mulher,Shirt,Roupas,63,Kansas,G,Branco,Inverno,35,Nao,Next Day Air,Nao,No,20,PayPal,Mensalmente
3098,48,Mulher,Sapatos,Calcados,33,Delaware,M,Prateado,Outono,37,Nao,Free Shipping,Nao,No,39,Cartao de Debito,Trimestralmente
3099,66,Mulher,Calcas,Roupas,64,New Mexico,G,Ciano,Verao,33,Nao,Next Day Air,Nao,No,50,Transferencia bancaria,Trimestralmente
3100,42,Mulher,Shirt,Roupas,98,Michigan,P,Marrom,Outono,29,Nao,Free Shipping,Nao,No,21,PIX,Quinzenalmente
3101,50,Mulher,Chapeu,Acessorios,85,Vermont,G,Roxo,Inverno,39,Nao,Expresso,Nao,No,3,PIX,Semanalmente
3102,32,Mulher,Joias,Acessorios,82,Idaho,P,Marrom,Verao,27,Nao,Expresso,Nao,No,9,PayPal,Quinzenalmente
3103,51,Mulher,Jaqueta,Agasalhos,85,South Dakota,M,Verde,Verao,43,Nao,Standard,Nao,No,29,Transferencia bancaria,Quinzenalmente
3104,27,Mulher,Shirt,Roupas,37,Illinois,P,Pessego,Inverno,30,Nao,Frete em 2 dias,Nao,No,42,PayPal,Semanalmente
3105,43,Mulher,Calcas,Roupas,56,Georgia,P,Turquesa,Verao,50,Nao,Frete em 2 dias,Nao,No,41,PayPal,Quinzenalmente
3106,48,Mulher,Saia,Roupas,33,Oregon,M,Oliva,Outono,27,Nao,Expresso,Nao,No,17,Cartao de Debito,Mensalmente
3107,62,Mulher,Sandalhas,Calcados,57,Alabama,M,Amarelo,Inverno,47,Nao,Next Day Air,Nao,No,20,PIX,Anualmente
3108,65,Mulher,Blusa,Roupas,31,Hawaii,G,Cinza,Inverno,46,Nao,Standard,Nao,No,18,Cartao de Debito,Quinzenalmente
3109,50,Mulher,Socks,Roupas,69,Oregon,M,Roxo,Outono,32,Nao,Frete em 2 dias,Nao,No,7,Transferencia bancaria,Mensalmente
3110,60,Mulher,Jaqueta,Agasalhos,92,Illinois,M,Cinza,Inverno,43,Nao,Free Shipping,Nao,No,47,Cartao de Credito,Quinzenalmente
3111,19,Mulher,Bolsa,Acessorios,46,Texas,G,Lavanda,Outono,46,Nao,Next Day Air,Nao,No,2,Transferencia bancaria,Quinzenalmente
3112,21,Mulher,Cinto,Acessorios,81,Kansas,XG,Indigo,Primavera,49,Nao,Free Shipping,Nao,No,25,PayPal,Trimestralmente
3113,19,Mulher,Blusa,Roupas,97,Texas,P,Verde,Outono,38,Nao,Expresso,Nao,No,26,Em dinheiro,Anualmente
3114,46,Mulher,Shirt,Roupas,93,Nebraska,G,Verde,Verao,26,Nao,Expresso,Nao,No,2,PayPal,Semanalmente
3115,21,Mulher,Bolsa,Acessorios,56,Arkansas,M,Oliva,Primavera,47,Nao,Retirado na loja,Nao,No,45,PIX,Quinzenalmente
3116,26,Mulher,Cachecol,Acessorios,53,South Dakota,M,Carvao,Outono,41,Nao,Free Shipping,Nao,No,9,PayPal,Quinzenalmente
3117,50,Mulher,Casaco,Agasalhos,66,Montana,G,Cinza,Primavera,37,Nao,Retirado na loja,Nao,No,1,Cartao de Debito,Semanalmente
3118,43,Mulher,Moletom,Roupas,50,Florida,M,Oliva,Outono,30,Nao,Free Shipping,Nao,No,4,Cartao de Credito,Quinzenalmente
3119,61,Mulher,Shorts,Roupas,97,Virginia,G,Azul,Verao,47,Nao,Standard,Nao,No,31,PIX,Trimestralmente
3120,63,Mulher,Sandalhas,Calcados,79,Louisiana,XG,Prateado,Inverno,47,Nao,Frete em 2 dias,Nao,No,21,Em dinheiro,A cada 3 meses
3121,46,Mulher,Shirt,Roupas,76,Louisiana,M,Magenta,Outono,40,Nao,Retirado na loja,Nao,No,32,PIX,Quinzenalmente
3122,63,Mulher,Moletom,Roupas,38,Louisiana,G,Preto,Outono,26,Nao,Standard,Nao,No,16,Cartao de Credito,Semanalmente
3123,23,Mulher,Socks,Roupas,45,Georgia,M,Rosa,Outono,30,Nao,Expresso,Nao,No,34,Cartao de Debito,Quinzenalmente
3124,57,Mulher,Bolsa,Acessorios,77,Iowa,XG,Vermelho,Outono,33,Nao,Next Day Air,Nao,No,40,PayPal,Quinzenalmente
3125,57,Mulher,Joias,Acessorios,51,California,M,Pessego,Verao,34,Nao,Standard,Nao,No,4,PIX,A cada 3 meses
3126,33,Mulher,Casaco,Agasalhos,26,Oregon,G,Lavanda,Primavera,40,Nao,Standard,Nao,No,3,PIX,Trimestralmente
3127,57,Mulher,Oculos de sol,Acessorios,76,Maine,G,Lavanda,Inverno,26,Nao,Retirado na loja,Nao,No,28,PayPal,Quinzenalmente
3128,55,Mulher,Gloves,Acessorios,94,Louisiana,M,Bege,Inverno,34,Nao,Free Shipping,Nao,No,43,Cartao de Credito,A cada 3 meses
3129,65,Mulher,Jaqueta,Agasalhos,32,Arkansas,P,Indigo,Outono,44,Nao,Standard,Nao,No,20,PayPal,Anualmente
3130,60,Mulher,Sandalhas,Calcados,20,Maryland,P,Ciano,Verao,47,Nao,Expresso,Nao,No,40,PayPal,A cada 3 meses
3131,52,Mulher,Calcas,Roupas,20,Vermont,M,Amarelo,Verao,45,Nao,Retirado na loja,Nao,No,34,PayPal,A cada 3 meses
3132,34,Mulher,Jaqueta,Agasalhos,59,North Dakota,M,Pessego,Outono,29,Nao,Retirado na loja,Nao,No,11,Em dinheiro,A cada 3 meses
3133,33,Mulher,Sueter,Roupas,97,Michigan,M,Amarelo,Verao,42,Nao,Expresso,Nao,No,26,Em dinheiro,Trimestralmente
3134,58,Mulher,T-shirt,Roupas,68,Arkansas,M,Laranja,Primavera,41,Nao,Next Day Air,Nao,No,29,Cartao de Credito,Quinzenalmente
3135,35,Mulher,Botas,Calcados,66,Kentucky,G,Cinza,Primavera,44,Nao,Retirado na loja,Nao,No,47,PIX,Semanalmente
3136,68,Mulher,Sapatos,Calcados,85,Indiana,G,Amarelo,Primavera,47,Nao,Free Shipping,Nao,No,48,Transferencia bancaria,Quinzenalmente
3137,58,Mulher,Saia,Roupas,32,Minnesota,M,Cinza,Outono,31,Nao,Next Day Air,Nao,No,29,Transferencia bancaria,Quinzenalmente
3138,34,Mulher,Casaco,Agasalhos,44,Louisiana,M,Turquesa,Primavera,27,Nao,Frete em 2 dias,Nao,No,14,Em dinheiro,Mensalmente
3139,47,Mulher,Blusa,Roupas,95,Kentucky,G,Cinza,Outono,46,Nao,Next Day Air,Nao,No,40,PIX,A cada 3 meses
3140,35,Mulher,Oculos de sol,Acessorios,85,Georgia,M,Oliva,Inverno,44,Nao,Next Day Air,Nao,No,4,PIX,Semanalmente
3141,34,Mulher,Gloves,Acessorios,44,Alaska,XG,Pessego,Verao,46,Nao,Free Shipping,Nao,No,37,Cartao de Debito,Semanalmente
3142,36,Mulher,Oculos de sol,Acessorios,30,Mississippi,P,Pessego,Inverno,49,Nao,Expresso,Nao,No,47,PIX,Quinzenalmente
3143,23,Mulher,Tenis,Calcados,21,Kansas,G,Magenta,Inverno,40,Nao,Frete em 2 dias,Nao,No,1,PayPal,Trimestralmente
